expName,key_resp_debrief.rt,Age *,key_resp_10.keys,__datetime,Highest level of education completed so far (e.g~ High school/grade (US); GCSE/Secondary School (UK); A-Levels; Bachelor's degree etc~) *,slider_2.response,tut_text,choose_blocks.thisN,consent_form.ran,date,slider_3.response,key_resp_consent.rt,consent_form.thisN,block_name.thisTrialN,tut_graph_image,block_name.thisN,intro_text,tutorial_loop.thisIndex,new_questionText,consent_number,OS,consent_form.thisIndex,choose_blocks.ran,key_resp_debrief.keys,tutorial_loop.thisTrialN,participant,frameRate,block_name.ran,choose_blocks.thisRepN,__experimentName,consent_form.thisTrialN,slider_3.rt,study_id,tutorial_loop.thisRepN,Gender *,slider_2.rt,blank_graph_image,consent_form.thisRepN,key_resp_10.rt,choose_blocks.thisTrialN,block_name.thisIndex,tutorial_loop.thisN,graph_image,psychopyVersion,tutorial_loop.ran,block_name.thisRepN,key_resp_done.rt,key_resp_done.keys,slider_1.rt,choose_blocks.thisIndex,key_resp_consent.keys,slider_1.response,block_file,time_taken
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.565944530759797,NA,NA,NA,2020-06-17_15h50.24.788,0.5472087518089723,NA,NA,6,NA,6,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.503875000053085,5ee91448dd71c9291b822a9d,NA,female,3.217914999986533,graphs/graph37b.png,NA,NA,NA,0,NA,graphs/graph37.png,2020.1.2,NA,0,0.6049099999945611,space,1.9206699999631383,NA,NA,0.7326929920106671,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.7589230039233644,NA,NA,NA,2020-06-17_15h50.24.788,0.7607966604369041,NA,NA,7,NA,7,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.5886950000422075,5ee91448dd71c9291b822a9d,NA,female,3.222494999994524,graphs/graph42b.png,NA,NA,NA,5,NA,graphs/graph42.png,2020.1.2,NA,0,0.8541649999679066,space,1.5028249999741092,NA,NA,0.7458080515705092,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.7027157028065527,NA,NA,NA,2020-06-17_15h50.24.788,0.5734388709286569,NA,NA,8,NA,8,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.793805000022985,5ee91448dd71c9291b822a9d,NA,female,2.6711149999755435,graphs/graph41b.png,NA,NA,NA,4,NA,graphs/graph41.png,2020.1.2,NA,0,0.5196400000131689,space,1.7719900000374764,NA,NA,0.5209787041606126,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,NA,NA,5,NA,2020-06-17_15h50.24.788,NA,NA,NA,NA,NA,NA,The following graphs show teachers' performance. 24 pupils in each teacher's class were asked to rate their lesson out of 100.,NA,NA,NA,Win32,NA,1,NA,NA,15,60,NA,0,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,NA,female,NA,NA,NA,NA,5,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,4,NA,NA,lists/teachers2_block.csv,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.7345665413172195,NA,NA,NA,2020-06-17_15h50.24.788,0.5959218199639115,NA,NA,0,NA,0,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,6.053750000020955,5ee91448dd71c9291b822a9d,NA,female,2.47119000001112,graphs/graph66b.png,NA,NA,NA,2,NA,graphs/graph66.png,2020.1.2,NA,0,4.036309999995865,space,1.363809999951627,NA,NA,0.7795324393877288,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.3729660218605674,NA,NA,NA,2020-06-17_15h50.24.788,0.34486235343433025,NA,NA,1,NA,1,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,5.869139999966137,5ee91448dd71c9291b822a9d,NA,female,4.719615000009071,graphs/graph67b.png,NA,NA,NA,3,NA,graphs/graph67.png,2020.1.2,NA,0,0.6517599999788217,space,3.336394999991171,NA,NA,0.5996689185770167,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.39357535011794476,NA,NA,NA,2020-06-17_15h50.24.788,0.38982825150483935,NA,NA,2,NA,2,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.718555000028573,5ee91448dd71c9291b822a9d,NA,female,2.570145000005141,graphs/graph64b.png,NA,NA,NA,0,NA,graphs/graph64.png,2020.1.2,NA,0,0.5594549999805167,space,1.337954999995418,NA,NA,0.3842074606425324,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.5359673130270075,NA,NA,NA,2020-06-17_15h50.24.788,0.4179319199310765,NA,NA,3,NA,3,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.9847950000548735,5ee91448dd71c9291b822a9d,NA,female,2.78675500000827,graphs/graph70b.png,NA,NA,NA,6,NA,graphs/graph70.png,2020.1.2,NA,0,0.5851999999722466,space,1.7373299999744631,NA,NA,0.39544897089582187,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.2905285658884088,NA,NA,NA,2020-06-17_15h50.24.788,0.2867814672753035,NA,NA,4,NA,4,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.019384999992326,5ee91448dd71c9291b822a9d,NA,female,3.0387799999443814,graphs/graph71b.png,NA,NA,NA,7,NA,graphs/graph71.png,2020.1.2,NA,0,0.538330000010319,space,1.5208249999559484,NA,NA,0.29614935675071585,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.6390140972565435,NA,NA,NA,2020-06-17_15h50.24.788,0.7008421535000001,NA,NA,5,NA,5,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.6861599999829195,5ee91448dd71c9291b822a9d,NA,female,3.4080449999892153,graphs/graph69b.png,NA,NA,NA,5,NA,graphs/graph69.png,2020.1.2,NA,0,0.5880499999620952,space,2.3207950000069104,NA,NA,0.5959218199639115,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.28116067641299636,NA,NA,NA,2020-06-17_15h50.24.788,0.5509559218934021,NA,NA,6,NA,6,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.5197299999999814,5ee91448dd71c9291b822a9d,NA,female,2.426519999979064,graphs/graph68b.png,NA,NA,NA,4,NA,graphs/graph68.png,2020.1.2,NA,0,0.45249499997589737,space,1.1890300000086427,NA,NA,0.5415880324179898,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.5921746498794815,NA,NA,NA,2020-06-17_15h50.24.788,0.27928698416379427,NA,NA,7,NA,7,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.054539999982808,5ee91448dd71c9291b822a9d,NA,female,2.3437099999864586,graphs/graph65b.png,NA,NA,NA,1,NA,graphs/graph65.png,2020.1.2,NA,0,3.9900249999482185,space,1.4721649999846704,NA,NA,0.33362091465236543,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.38608108142040953,NA,NA,NA,2020-06-17_15h50.24.788,0.22120624094741703,NA,NA,8,NA,8,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.490010000008624,5ee91448dd71c9291b822a9d,NA,female,3.2308049999992363,graphs/graph72b.png,NA,NA,NA,8,NA,graphs/graph72.png,2020.1.2,NA,0,0.552884999953676,space,1.4387149999965914,NA,NA,0.38982825150483935,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,NA,NA,6,NA,2020-06-17_15h50.24.788,NA,NA,NA,NA,NA,NA,The following graphs show how much money different companies invest in sustainability. The data are taken from 24 companies from each country.,NA,NA,NA,Win32,NA,1,NA,NA,15,60,NA,0,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,NA,female,NA,NA,NA,NA,6,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,7,NA,NA,lists/expenditure_block.csv,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.423552639322059,NA,NA,NA,2020-06-17_15h50.24.788,0.3561037922162953,NA,NA,0,NA,0,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.8440450000343844,5ee91448dd71c9291b822a9d,NA,female,2.642455000022892,graphs/graph22b.png,NA,NA,NA,3,NA,graphs/graph22.png,2020.1.2,NA,0,0.4711200000019744,space,1.541475000034552,NA,NA,0.3991961409802518,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.33174729387448787,NA,NA,NA,2020-06-17_15h50.24.788,0.45540347783272594,NA,NA,1,NA,1,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.3238300000084564,5ee91448dd71c9291b822a9d,NA,female,4.555374999996275,graphs/graph20b.png,NA,NA,NA,1,NA,graphs/graph20.png,2020.1.2,NA,0,3.2194649999728426,space,2.137685000023339,NA,NA,0.43292052879747134,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.45727702713927854,NA,NA,NA,2020-06-17_15h50.24.788,0.3092643448392335,NA,NA,2,NA,2,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.023164999962319,5ee91448dd71c9291b822a9d,NA,female,2.9733300000079907,graphs/graph23b.png,NA,NA,NA,4,NA,graphs/graph23.png,2020.1.2,NA,0,1.0052200000500306,space,1.8547250000410713,NA,NA,0.3186322343146458,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.3261264315408561,NA,NA,NA,2020-06-17_15h50.24.788,0.5209787041606126,NA,NA,3,NA,3,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.138860000006389,5ee91448dd71c9291b822a9d,NA,female,2.787034999986645,graphs/graph27b.png,NA,NA,NA,8,NA,graphs/graph27.png,2020.1.2,NA,0,0.6404149999725632,space,1.6064050000277348,NA,NA,0.3092643448392335,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.31488513570154064,NA,NA,NA,2020-06-17_15h50.24.788,0.530346593636025,NA,NA,4,NA,4,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.924285000015516,5ee91448dd71c9291b822a9d,NA,female,2.5861300000105985,graphs/graph21b.png,NA,NA,NA,2,NA,graphs/graph21.png,2020.1.2,NA,0,0.6877400000230409,space,1.53693999996176,NA,NA,0.31488513570154064,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.4198054692376292,NA,NA,NA,2020-06-17_15h50.24.788,0.39732252020237446,NA,NA,5,NA,5,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.786084999970626,5ee91448dd71c9291b822a9d,NA,female,2.7386449999758042,graphs/graph25b.png,NA,NA,NA,6,NA,graphs/graph25.png,2020.1.2,NA,0,0.48571999999694526,space,1.3793749999604188,NA,NA,0.7495551144479521,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.3635981323851549,NA,NA,NA,2020-06-17_15h50.24.788,0.32050585509252305,NA,NA,6,NA,6,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.3701599999913014,5ee91448dd71c9291b822a9d,NA,female,3.405685000005178,graphs/graph19b.png,NA,NA,NA,0,NA,graphs/graph19.png,2020.1.2,NA,0,0.5021999999880791,space,1.7521149999811314,NA,NA,0.7776587828741892,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.6240254883901486,NA,NA,NA,2020-06-17_15h50.24.788,0.39357535011794476,NA,NA,7,NA,7,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,4.707700000028126,5ee91448dd71c9291b822a9d,NA,female,3.2703200000105426,graphs/graph24b.png,NA,NA,NA,5,NA,graphs/graph24.png,2020.1.2,NA,0,0.7093100000056438,space,1.9449749999912456,NA,NA,0.6202783183057187,NA,15.396083333333333
﻿U_graphs_1,NA,38,NA,2020-06-17_15h50.24.788,PGCE,0.4291733587130415,NA,NA,NA,2020-06-17_15h50.24.788,0.6071632587458764,NA,NA,8,NA,8,NA,NA,NA,NA,Win32,NA,NA,NA,NA,15,60,1,NA,U_graphs_1,NA,3.995824999990873,5ee91448dd71c9291b822a9d,NA,female,2.8581999999587424,graphs/graph26b.png,NA,NA,NA,7,NA,graphs/graph26.png,2020.1.2,NA,0,0.5521799999987707,space,1.2607049999642186,NA,NA,0.6202783183057187,NA,15.396083333333333
﻿U_graphs_1,2.6023300000233576,38,NA,2020-06-17_15h50.24.788,PGCE,NA,NA,NA,NA,2020-06-17_15h50.24.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Win32,NA,NA,y,NA,15,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.396083333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,NA,1,2020-06-17_16h49.47.054,NA,6.633424999999988,0,NA,NA,NA,NA,NA,I confirm that I have read the study description for this study and have had the opportunity to consider the information.,1 of 5,Win32,0,NA,NA,NA,16,60,NA,NA,U_graphs_1,0,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,0,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,y,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,NA,1,2020-06-17_16h49.47.054,NA,1.5278800000014598,1,NA,NA,NA,NA,NA,"I understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself, but I will not be paid for the study.  I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set.  
I agree to take part on this basis.",2 of 5,Win32,1,NA,NA,NA,16,60,NA,NA,U_graphs_1,1,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,0,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,y,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,NA,1,2020-06-17_16h49.47.054,NA,2.045670000003156,2,NA,NA,NA,NA,NA,"I understand that any data collected may be published in anonymous form in academic books, reports or journals. I understand that it will also be permanently stored in anonymous form in a public online repository, and may be used for future studies.",3 of 5,Win32,2,NA,NA,NA,16,60,NA,NA,U_graphs_1,2,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,0,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,y,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,NA,1,2020-06-17_16h49.47.054,NA,0.38479999999981374,3,NA,NA,NA,NA,NA,"I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",4 of 5,Win32,3,NA,NA,NA,16,60,NA,NA,U_graphs_1,3,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,0,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,y,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,NA,1,2020-06-17_16h49.47.054,NA,1.4681099999979779,4,NA,NA,NA,NA,NA,I agree to take part in this study.,5 of 5,Win32,4,NA,NA,NA,16,60,NA,NA,U_graphs_1,4,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,0,NA,NA,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,NA,y,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"This graph shows the average amount of 
 rainfall per day in Edinburgh for one month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut1.png,NA,NA,0,NA,NA,Win32,NA,NA,NA,0,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,0,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"The average amount of rainfall per day 
 was just over 5 mm",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut1.png,NA,NA,1,NA,NA,Win32,NA,NA,NA,1,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,1,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"That average is calculated using the 
 rainfall from all 30 days in that month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut2.png,NA,NA,2,NA,NA,Win32,NA,NA,NA,2,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,2,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"That average is calculated using the 
 rainfall from all 30 days in that month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut3.png,NA,NA,3,NA,NA,Win32,NA,NA,NA,3,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,3,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"That average is calculated using the 
 rainfall from all 30 days in that month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut4.png,NA,NA,4,NA,NA,Win32,NA,NA,NA,4,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,4,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"That average is calculated using the 
 rainfall from all 30 days in that month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut5.png,NA,NA,5,NA,NA,Win32,NA,NA,NA,5,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,5,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,"The red circle shows the average for 
 the whole month",NA,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,tutorial_and_prac_graphs/tut6.png,NA,NA,6,NA,NA,Win32,NA,NA,NA,6,16,60,NA,NA,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,0,Male,NA,NA,NA,NA,NA,NA,6,NA,2020.1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.7230074597565764,NA,NA,NA,2020-06-17_16h49.47.054,0.7786284517733282,NA,NA,0,NA,0,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,18.499889999999027,5ee91448dd71c9291b822a9d,NA,Male,16.06453999999951,graphs/graph52b.png,NA,NA,NA,6,NA,graphs/graph52.png,2020.1.2,NA,0,4.706965000001276,space,5.05951999999894,NA,NA,0.18315665488810373,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.7982593901321817,NA,NA,NA,2020-06-17_16h49.47.054,0.39909697683549283,NA,NA,1,NA,1,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,16.713350000001753,5ee91448dd71c9291b822a9d,NA,Male,7.742570000002161,graphs/graph47b.png,NA,NA,NA,1,NA,graphs/graph47.png,2020.1.2,NA,0,2.2743550000013784,space,5.17500999999902,NA,NA,0.3778301269467348,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.6510273524407801,NA,NA,NA,2020-06-17_16h49.47.054,0.23714173537495098,NA,NA,2,NA,2,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,4.7101650000004724,5ee91448dd71c9291b822a9d,NA,Male,2.5653650000022026,graphs/graph48b.png,NA,NA,NA,2,NA,graphs/graph48.png,2020.1.2,NA,0,3.403794999998354,space,1.7067150000003721,NA,NA,0.6935610522182961,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.3074859311608429,NA,NA,NA,2020-06-17_16h49.47.054,0.7540897788247612,NA,NA,3,NA,3,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,9.857169999999371,5ee91448dd71c9291b822a9d,NA,Male,7.211334999999963,graphs/graph50b.png,NA,NA,NA,4,NA,graphs/graph50.png,2020.1.2,NA,0,4.236410000001399,space,3.0336549999992712,NA,NA,0.6444837063211623,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.35001963093835897,NA,NA,NA,2020-06-17_16h49.47.054,0.19133621253762612,NA,NA,4,NA,4,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,7.605470000002242,5ee91448dd71c9291b822a9d,NA,Male,4.884829999999113,graphs/graph51b.png,NA,NA,NA,5,NA,graphs/graph51.png,2020.1.2,NA,0,3.072615000001008,space,3.041270000001532,NA,NA,0.4416306766130088,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.477620730270907,NA,NA,NA,2020-06-17_16h49.47.054,0.3418400732888366,NA,NA,5,NA,5,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,7.853924999999492,5ee91448dd71c9291b822a9d,NA,Male,6.592360000002259,graphs/graph54b.png,NA,NA,NA,8,NA,graphs/graph54.png,2020.1.2,NA,0,4.921544999997536,space,3.526819999999134,NA,NA,0.4072765344850151,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.7344588404659077,NA,NA,NA,2020-06-17_16h49.47.054,0.8227980630807488,NA,NA,6,NA,6,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,10.13041499999963,5ee91448dd71c9291b822a9d,NA,Male,7.273774999997784,graphs/graph46b.png,NA,NA,NA,0,NA,graphs/graph46.png,2020.1.2,NA,0,3.496964999998454,space,4.3438849999984654,NA,NA,0.5806831566548882,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.3303886925795054,NA,NA,NA,2020-06-17_16h49.47.054,0.39582515377568384,NA,NA,7,NA,7,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,9.247869999999239,5ee91448dd71c9291b822a9d,NA,Male,4.97125500000044,graphs/graph49b.png,NA,NA,NA,3,NA,graphs/graph49.png,2020.1.2,NA,0,4.665635000001146,space,2.2631750000000466,NA,NA,0.4514461457924356,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.721371548226672,NA,NA,NA,2020-06-17_16h49.47.054,0.2714958775029447,NA,NA,8,NA,8,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,14.757810000002905,5ee91448dd71c9291b822a9d,NA,Male,9.115304999999353,graphs/graph53b.png,NA,NA,NA,7,NA,graphs/graph53.png,2020.1.2,NA,0,3.5286549999981958,space,5.09877000000057,NA,NA,0.20605941630676616,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,NA,NA,0,NA,2020-06-17_16h49.47.054,NA,NA,NA,NA,NA,NA,"The following graphs show the proportion of delayed trains arriving into English train stations each month, over a 24 month period.",NA,NA,NA,Win32,NA,1,NA,NA,16,60,NA,0,U_graphs_1,NA,NA,5ee91448dd71c9291b822a9d,NA,Male,NA,NA,NA,NA,0,NA,NA,NA,2020.1.2,NA,NA,NA,NA,NA,5,NA,NA,lists/trains_block.csv,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.7360947519958121,NA,NA,NA,2020-06-17_16h49.47.054,0.6951969637482006,NA,NA,0,NA,0,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,8.836790000001201,5ee91448dd71c9291b822a9d,NA,Male,5.734295000002021,graphs/graph55b.png,NA,NA,NA,0,NA,graphs/graph55.png,2020.1.2,NA,0,3.7156050000012897,space,4.214684999999008,NA,NA,0.8211621515508443,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.6690223792697292,NA,NA,NA,2020-06-17_16h49.47.054,0.4874361994503338,NA,NA,1,NA,1,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,12.164020000000164,5ee91448dd71c9291b822a9d,NA,Male,7.140015000000915,graphs/graph60b.png,NA,NA,NA,5,NA,graphs/graph60.png,2020.1.2,NA,0,4.263824999998178,space,5.261020000001679,NA,NA,0.6624787331501113,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.20442350477686166,NA,NA,NA,2020-06-17_16h49.47.054,0.4743489072110981,NA,NA,2,NA,2,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,10.972340000000372,5ee91448dd71c9291b822a9d,NA,Male,6.850330000001122,graphs/graph57b.png,NA,NA,NA,2,NA,graphs/graph57.png,2020.1.2,NA,0,2.5617100000016535,space,3.1236949999984063,NA,NA,0.2731317890328492,NA,26.586983333333333
﻿U_graphs_1,NA,18,NA,2020-06-17_16h49.47.054,High school,0.6444837063211623,NA,NA,NA,2020-06-17_16h49.47.054,0.5037953147493784,NA,NA,3,NA,3,NA,NA,NA,NA,Win32,NA,NA,NA,NA,16,60,1,NA,U_graphs_1,NA,10.33451500000217,5ee91448dd71c9291b822a9d,NA,Male,7.730035000000498,graphs/graph59b.png,NA,NA,NA,4,NA,graphs/graph59.png,2020.1.2,NA,0,3.0119550000017625,space,3.5552949999982957,NA,NA,0.4056406229551106,NA,26.586983333333333
